Indexer,interval.IntervalIndexer,interval.IntervalIndexer,interval.IntervalIndexer
552.0,P1,Rest,Rest
560.0,P1,Rest,Rest
568.0,P1,Rest,Rest
576.0,P5,P5,P1
584.0,P5,P5,P1
592.0,P5,P5,P1
600.0,Rest,Rest,M2
608.0,Rest,Rest,M3
616.0,Rest,Rest,M3
624.0,-P4,P5,P8
632.0,-m3,M6,P8
640.0,P1,P8,P8
648.0,P4,P8,P5
656.0,P4,P8,P5
664.0,P5,M2,P5
672.0,P1,P5,P5
680.0,P1,P5,P5
688.0,P4,P8,P5
696.0,P5,Rest,Rest
704.0,P5,Rest,Rest
712.0,P5,Rest,Rest
720.0,P1,P5,P5
728.0,P1,P5,P5
736.0,P1,P5,P5
744.0,Rest,P8,Rest
752.0,Rest,m7,Rest
760.0,Rest,m7,Rest
768.0,P4,P8,P5
776.0,P4,P8,P5
784.0,P4,P8,P5
792.0,Rest,Rest,P5
800.0,Rest,Rest,M6
808.0,Rest,Rest,M6
816.0,-P4,P5,P8
824.0,-P4,P5,P8
832.0,-m3,M6,P8
840.0,P1,Rest,Rest
848.0,P1,Rest,Rest
856.0,P4,Rest,Rest
864.0,P4,P8,P5
872.0,P4,P8,P5
880.0,P4,P8,P5
888.0,Rest,Rest,P1
896.0,Rest,Rest,P1
904.0,Rest,Rest,P1
912.0,P8,P5,-P4
920.0,P8,P5,-P4
928.0,M2,M6,-P4
936.0,P5,M3,-m3
944.0,M6,M3,-P4
952.0,P5,M2,-P4
960.0,P8,P4,-P5
968.0,M2,P5,-P5
976.0,M3,M6,-P5
984.0,Rest,Rest,Rest
992.0,Rest,Rest,Rest
1000.0,Rest,Rest,Rest
1008.0,P8,P4,-P5
1016.0,P8,P4,-P5
1024.0,P8,P4,-P5
1032.0,Rest,Rest,-P8
1040.0,Rest,Rest,-P8
1048.0,Rest,Rest,-P8
1056.0,P5,P1,-P5
1064.0,P5,P1,-P5
1072.0,P5,P1,-P5
1080.0,P4,Rest,Rest
1088.0,P8,Rest,Rest
1096.0,M2,Rest,Rest
1104.0,P8,P4,-P5
1112.0,P8,P4,-P5
1120.0,P8,P4,-P5
1128.0,P8,P4,-P5
1136.0,P8,P4,-P5
1144.0,P8,P4,-P5
1152.0,Rest,Rest,P1
1160.0,Rest,Rest,P1
1168.0,Rest,Rest,P1
1176.0,P4,P5,M2
1184.0,m3,P5,M3
1192.0,P4,M6,M3
1200.0,P4,P8,P5
1208.0,P4,P8,P5
1216.0,P4,P8,P5
1224.0,Rest,Rest,Rest
1232.0,Rest,Rest,Rest
1240.0,Rest,Rest,Rest
1248.0,P4,P8,P5
1256.0,P4,P8,P5
1264.0,P5,M2,P5
1272.0,P1,P5,P5
1280.0,M3,P5,m3
1288.0,P4,m6,m3
1296.0,P1,P5,P5
1304.0,P1,P5,P5
1312.0,M2,M6,P5
1320.0,Rest,P5,Rest
1328.0,Rest,P5,Rest
1336.0,Rest,P5,Rest
1344.0,Rest,Rest,P8
1352.0,Rest,Rest,P8
1360.0,Rest,Rest,P8
1368.0,M2,P8,m7
1376.0,P4,P8,P5
1384.0,P5,M2,P5
1392.0,P1,P5,P5
1400.0,P1,P5,P5
1408.0,P1,P5,P5
1416.0,-P4,Rest,Rest
1424.0,-P5,Rest,Rest
1432.0,-P4,Rest,Rest
1440.0,P1,P1,P1
1448.0,P1,P1,P1
1456.0,P1,P1,P1
1464.0,Rest,Rest,M2
1472.0,Rest,Rest,M3
1480.0,Rest,Rest,M3
1488.0,-P4,P5,P8
1496.0,-P4,P5,P8
1504.0,-m2,M7,P8
1512.0,Rest,P5,Rest
1520.0,Rest,P5,Rest
1528.0,Rest,m7,Rest
1536.0,P1,P5,P5
1544.0,P1,P5,P5
1552.0,P1,P5,P5
1560.0,Rest,Rest,Rest
1568.0,Rest,Rest,Rest
1576.0,Rest,Rest,Rest
1584.0,P1,P5,P5
1592.0,P1,P5,P5
1600.0,M2,M6,P5
1608.0,P4,P8,P5
1616.0,P5,P8,P4
1624.0,P5,P8,P4
1632.0,P1,P5,P5
1640.0,m3,m7,P5
1648.0,P4,P8,P5
1656.0,P4,P8,P5
1664.0,M2,P5,P4
1672.0,P4,M6,M3
1680.0,P4,P8,P5
