Indexer,interval.IntervalIndexer,interval.IntervalIndexer,interval.IntervalIndexer
560.0,P1,Rest,Rest
568.0,Rest,Rest,Rest
576.0,P4,P8,P5
584.0,P4,P8,P5
592.0,P4,m6,m3
600.0,P4,P8,P5
608.0,P4,P8,P5
616.0,P5,M2,P5
624.0,P8,P8,P1
632.0,P8,P8,P1
640.0,P5,M7,M3
648.0,P1,Rest,Rest
656.0,P1,Rest,Rest
664.0,Rest,Rest,Rest
672.0,-P4,P5,P8
680.0,-P4,P5,P8
688.0,-P4,P5,P8
696.0,-P4,P5,P8
704.0,-P4,P5,P8
712.0,Rest,P4,Rest
720.0,-P5,P1,P5
728.0,-P5,P1,P5
736.0,-P5,M2,M6
744.0,P1,Rest,Rest
752.0,P1,Rest,Rest
760.0,Rest,Rest,Rest
768.0,P5,P5,P1
776.0,P5,P5,P1
784.0,Rest,M6,Rest
792.0,P4,P8,P5
800.0,P4,P8,P5
808.0,Rest,Rest,P5
816.0,P1,P8,P8
824.0,-P4,P5,P8
832.0,-P5,P5,M2
840.0,-P5,Rest,Rest
848.0,-P5,Rest,Rest
856.0,Rest,Rest,Rest
864.0,P4,P8,P5
872.0,P4,P8,P5
880.0,P1,P5,P5
888.0,Rest,P8,Rest
896.0,Rest,P8,Rest
904.0,Rest,m7,Rest
912.0,P1,P8,P8
920.0,P1,P8,P8
928.0,-m3,M6,P8
936.0,-m3,Rest,Rest
944.0,-m3,Rest,Rest
952.0,Rest,Rest,Rest
960.0,P4,P8,P5
968.0,P4,P8,P5
976.0,M6,P8,m3
984.0,P4,P8,P5
992.0,P4,P8,P5
1000.0,m2,m7,M6
1008.0,-P4,P5,P8
1016.0,-P4,P5,P8
1024.0,-P4,M6,M2
1032.0,P1,Rest,Rest
1040.0,P1,Rest,Rest
1048.0,P4,Rest,Rest
1056.0,P4,P8,P5
1064.0,P4,P8,P5
1072.0,P4,P8,P5
1080.0,Rest,P8,Rest
1088.0,Rest,P8,Rest
1096.0,Rest,M2,Rest
1104.0,P4,P8,P5
1112.0,P4,P8,P5
1120.0,M3,M7,P5
1128.0,P1,Rest,Rest
1136.0,P1,Rest,Rest
1144.0,Rest,Rest,Rest
1152.0,P4,P8,P5
1160.0,P4,P8,P5
1168.0,Rest,m7,Rest
1176.0,-P4,P5,P8
1184.0,-P4,P5,P8
1192.0,-P4,P4,m7
1200.0,P1,P5,P5
1208.0,P1,P5,P5
1216.0,-M2,P5,M6
1224.0,-M2,Rest,Rest
1232.0,P1,Rest,Rest
1240.0,Rest,Rest,Rest
1248.0,P4,P8,P5
1256.0,P4,P8,P5
1264.0,Rest,M2,Rest
1272.0,P5,P5,P1
1280.0,P5,P5,P1
1288.0,P8,M6,-m3
1296.0,P8,P8,P1
1304.0,P8,P8,P1
1312.0,P8,m2,m2
1320.0,P5,Rest,Rest
1328.0,P5,Rest,Rest
1336.0,Rest,Rest,Rest
1344.0,P4,P8,P5
1352.0,P4,P8,P5
1360.0,P1,M6,M6
1368.0,m3,P5,M3
1376.0,M2,A4,M3
1384.0,m3,P5,M3
1392.0,P5,P5,P1
1400.0,P5,P5,P1
1408.0,P5,P5,P1
1416.0,Rest,Rest,Rest
1424.0,Rest,Rest,Rest
1432.0,Rest,Rest,Rest
1440.0,P4,P8,P5
1448.0,P4,P8,P5
1456.0,M3,M7,P5
1464.0,-P4,P5,P8
1472.0,-P4,P5,P8
1480.0,-m3,M6,P8
1488.0,P1,P5,P5
1496.0,P1,P5,P5
1504.0,Rest,Rest,A4
1512.0,P5,Rest,Rest
1520.0,P5,Rest,Rest
1528.0,P5,Rest,Rest
1536.0,P1,P5,P5
1544.0,P1,P5,P5
1552.0,Rest,P4,Rest
1560.0,-P4,P5,P8
1568.0,-P4,P5,P8
1576.0,-P4,P4,m7
1584.0,P1,P5,P5
1592.0,P1,P5,P5
1600.0,M3,P8,m6
1608.0,P4,Rest,Rest
1616.0,P4,Rest,Rest
1624.0,M6,Rest,Rest
1632.0,P4,P8,P5
1640.0,P4,P8,P5
1648.0,Rest,Rest,M6
1656.0,P5,P5,P8
1664.0,P5,P5,P8
1672.0,Rest,M6,Rest
1680.0,P4,P8,P5
1688.0,m3,m7,P5
1696.0,M3,P8,m6
1704.0,P5,Rest,Rest
1712.0,P5,Rest,Rest
1720.0,Rest,Rest,Rest
1728.0,P8,P5,P5
1736.0,P8,P5,P5
1744.0,m7,P4,P5
1752.0,Rest,P5,Rest
1760.0,Rest,P5,Rest
1768.0,Rest,M6,Rest
1776.0,P8,P8,P1
1784.0,P8,P8,P1
1792.0,M6,m7,m2
1800.0,m3,Rest,Rest
1808.0,P1,Rest,Rest
1816.0,m3,Rest,Rest
1824.0,P4,P8,P5
1832.0,P4,P8,P5
1840.0,P8,m3,m3
1848.0,P8,P8,P1
1856.0,P8,P8,P1
1864.0,m6,P8,M3
1872.0,P4,P8,P5
